0,,,,,"@AdrienneSymonee hopefully tomorrow i can eat some gumbo or some grits &amp; eggs. life isn't poppin rn for ya boy, only for the time being :("
0,,,,,"@Aitch_El really? not where i am, :( perfect soundtrack for summer tho"
0,,,,,"@Amajelu noooooo, i'm sad af now :( it's too soon..."
0,,,,,"@Ambient_Malice Twitter needs a ""remind me in X hours when I have sound"" feature :("
0,,,,,"@AnnCoulter I love liberalism and being gay. Conservatives, mainly Muslim ones, hate me :("
0,,,,,"@Asahi56k lowkey same also super scared to go alone!! and fidlar, the frights and swmrs :("
0,,,,,"@AtaYildirim7 evet atisgom, hazin :("
0,,,,,"@B4_exo_s No, I dont understand korean :("
0,,,,,"@BSNLCorporate to improve, 2 b agile, it's a relocation, Customer since 30 years, had 2 connections before, but still need rent agreement :("
0,,,,,"@BookishPlinko I thought about it, and two of the three were about David Bowie :("
0,,,,,"@BowyInTheBox If I had hair that nice, I'd never worry. :("
0,,,,,"@C9Skadoodle goodbye C9,goodbye nV.... :("
0,,,,,"@Canuckgirl20 no lol I wish, the feed sucked today :("
0,,,,,"@CassTController Oh, that's unfortunate, I'm sorry :( No crochet for you then!"
0,,,,,"@CloverLolita7 Yeah :( the worst part is, I didn't even see it coming"
0,,,,,"@CrazyLiarMona "" aw why thank you mona💋"" || I am ok just had a horrible headache all day :( how was your day"
0,,,,,"@CryWasTaken Or when you think you found a chick that likes to play video games, but doesn't know how too.Also not getting the girl too :("
0,,,,,"@Dachel13 you a real one for liking that tweet, I just noticed there was a typo in it :("
0,,,,,"@Daddyfrag @joyinf ja no sleep yet @doomsenwow none so far , just thinkin of hitting another one of them 12 hours extra : ("
0,,,,,"@Delta hey, our flight from Minneapolis has been delayed 3 We have not been provided any food. :("
0,,,,,"@Descendants2fan @Descendants2015 @DoveCameron @SofiaCarson @booboostewart @TheCameronBoyce me too :( don't worry, someday it'll come true😉"
0,,,,,"@DragCoven I'm in boston rn to see ADQC sunday, so i'm not in NYC til Tuesday :( next time 💔"
0,,,,,"@Elarenn28 Unfortunately, no. INDOT had given a 45-minute estimate 2+ hours ago. That's the last we've seen. :("
0,,,,,"@ElizabcthTaylcr people hate you and be mean. :( Honestly if you don't like someone,  just don't talk to them!  That's what they should do."
0,,,,,"@EsmeraldaIP It's like finishing an exam you're sure you aced, but then getting the results later, and witnessing the wrong answers :("
0,,,,,"@EvanEdinger Oh no, no one deserve that :( feel better"
0,,,,,"@FeralKitsune i didnt know you were streaming :(   , literally just got there and you ended"
0,,,,,"@GirlonDuty oh thats lucky, i still have to drive for 8hours minimum to get a decent beach from my köy :("
0,,,,,"@HaileeSteinfeld and Baghdad College of Pharmacy after, okay? :("
0,,,,,"@HarliLott I hate LAX too, I always try to fly out of Burbank bob hope airport but it's small and doesn't go to many places :("
0,,,,,"@IBGDRGN but seriously take care :(( health come first, okay? don't force yourself! you always like this ㅠㅠ"
0,,,,,"@Ioosingteeth you'll never convince me otherwise. I'm sorry you feel this way, though. :("
0,,,,,"@J1YONGED i watched that too, its so sad that running man will end on 2017 :(("
0,,,,,"@JIMALLOWS i'm fine, i just woke up around 11? And we have to go :(("
0,,,,,"@JaredJoscph I love you, too. But, you need your rest. :("
0,,,,,"@JordansTndrLvr ouch, not so nice. Old age :("
0,,,,,"@JoshuaDtown i'm sorry dude :(( Stay strong, be yourself, don't give up, you can do this. We all love you Josh, so much"
0,,,,,"@Karyff ya no tomes, Kary :("
0,,,,,"@KelbyMay so sad, considering Donnie Yen was in it :( I love Donnie Yennnn"
0,,,,,"@KungFu_Grip Ugh, that sucks and I'm sorry :("
0,,,,,"@LPZeldaGamer :( i'm so sorry, i'm around if you need to talk. https://t.co/zoSaTWjHhP"
0,,,,,"@LanieLalaBugs Fuck, I've been planting the wrong seeds in my yard. :("
0,,,,,"@LegacyOCE @gotzCSGO @mattcdtv @dizzyaus @deoxiDEcsgo @spiKezau grats guys, pretty upset i didn't hear this from @OCECSGOssip first :("
0,,,,,"@LegendofJorge I can't carry you in league let alone this, sorry :("
0,,,,,"@LiaSkevofilax update: she ain't a wag yet, y'all :("
0,,,,,"@LoudPotato Sorry, we don't have it with us :( Please check other designs which you may like - https://t.co/9No5TabalW"
0,,,,,"@Luminosity48 wait, what happen? I missed the stream :( just got off work a couple minutes ago."
0,,,,,"@Macroceli what a fatty, better not of eaten my job &gt;:("
0,,,,,"@MarijnvdWerf I'd much rather be able to go out and get drunk, but I can't because coursework and exams :((("
0,,,,,"@MaryAwake Wow, I'm so sorry Mary. I don't know if it will help but I'm sending some long distance hugs your way! :("
0,,,,,"@MechanicaLady yes :( I will miss them, but Mejibray is slowly making it impossible for me to put effort/money/time into any other bands..."
0,,,,,"@MicahlSCC Ugh, to think It Dies Today were supposed to make a comeback but they all got busy again. Only one track :("
0,,,,,"@Microsoft So awesome, an Xbox controller fast forwards the Windows DVD player even if the DVD window isn't selected. Can't play games :("
0,,,,,"@Mine_GoAway  Ooh, that sounds like a bad night; sorry :-("
0,,,,,"@NormaniKordei why is it so hard to get followed/noticed by u? I lost count of how many times I tried, when you finally do? I'm so sad :("
0,,,,,"@NorthernlionLP I'm pretty sure I'm going to get it for Christmas, so I'm thumbs down on Dishonored 2 :("
0,,,,,"@PamelaGeller As if Germany(n EU largely) didn't hv enuf of their own problems, that the immigrant-crisis was imposed upon it :("
0,,,,,"@PepperjackWines I have 4 of your 2013 Shiraz here with ""loyalty codes"" on them, and a big long URL that is no longer online! Useless? :-("
0,,,,,"@Puradiosa deadass only been there once, 6yrs ago :("
0,,,,,"@Pz_Jake best song on this album, most everything else is disappointing tho :("
0,,,,,"@RABBlTT id add a small ""for katsuki yuuri"" bcs i dont think ppl know abt that :("
0,,,,,"@RBReich @Newsweek I've gone through all of the stages, presently feeling a little hopeless :( Why America???"
0,,,,,"@RT_com: The #fakenews and #propaganda TV station of #Putin, the slaughterer of #Aleppo. A great follower of Christ, indeed :-(("
0,,,,,"@Raeonn no, you may spoil it &gt;:("
0,,,,,"@Ravibxg__ Ah, entonces same :("
0,,,,,"@Rejuvenescencia @Ciouichi my last flatmate leaves in 2 hours, really sad : ("
0,,,,,"@ReynaBrittney it also made me miss you, ask Karley I literally said that :( you should've came!!!"
0,,,,,"@RyderLNY ay :( lo voy a alejar con un patronus like dementor, dont worry MY friend"
0,,,,,"@SJWMEGATRON even IF he could have, its in the past, lamenting on that crap doesn't HELP anything :( freakin Bernie bruhs..."
0,,,,,"@SUNSfanTV @DotaCinema I am having a hard time finding this game in  the game client. The only one I see is ESL :(, help"
0,,,,,"@SamusMcQueen @TMillionaireIV Oh, I don't think it's necessarily Carmella's words that did it. This shit has existed for years. :("
0,,,,,"@Sapiovolo thats good, and yes lets be partners again! such good times. I've missed you too, man.✨ we have to meet up sometime :("
0,,,,,"@SarahKSilverman I love the story of Silas. Maybe when I'm an old woman I'll be able to adopt. I'm too ill now, wit… https://t.co/TVEpZU9YD4"
0,,,,,"@Sensei_AE Why does balor even have a percentage he rarely replies to people and if he does it's always a ""K"" or something mean :("
0,,,,,"@Sesu_Desu people are butts, theyre all like 'aaaaaaah u a pedo or gay cus u like flat girls' shut up sheesh i just like small breasts :("
0,,,,,"@ShadowTodd Oh goodness, poor Amydog. :( I hope they're able to help her and make her feel better."
0,,,,,"@ShakeNBakez @williamsnitzer I think they saw Sammy as a Julio Jones level talent. The high price paid off for Atlanta, but not for us :("
0,,,,,"@ShannaGermain Sadly, we have a president-elect that reflects our culture in the U.S., don't deal with problems be distracted by glamour :("
0,,,,,"@Sharese214 I tried all that, it won't turn on at all. I even had multiple people try just to make sure lol. that iphone 7 is trash :("
0,,,,,"@SonySantaMonica PS4 needs its PSAS game, please :("
0,,,,,"@SoulVices :(( I wish, but I'm seein you soon jer!!!"
0,,,,,"@Spell_mfc Sorry to hear it :(    On the bright side, now you have a damn good excuse to lay about the house with cat cuddles."
0,,,,,"@THK_TWT noOOoO, what did you say hyung?:("
0,,,,,"@TSMZeRo I completely understand rooting for an underdog, but then to not even clap or cheer for that AMAZING run? Total let down, man :("
0,,,,,"@TandooriCutlet So, did you install it :( ?"
0,,,,,"@TapuCocoa i have but they only have the first 2 seasons, also i think theyre down right now :("
0,,,,,"@TataSky thanks for priority, I was feeling so # frustrating You do not need such franchise spoiling name of @RNTata2000 :("
0,,,,,"@TerryTokyo me too :( Eric said ten times you should've been his guest, other former people went"
0,,,,,"@TheChrisConde lol yeah that was dope. my friend loved that part as well, i was just sad by then :("
0,,,,,"@TheDanielKandi No, because I don't want to look at things I know I can't afford :-( One day."
0,,,,,"@TheImpureSouls Daaaaamn, the hype is killing me :("
0,,,,,"@TheMattEspinosa Finally, notice me?:( Matt I lovee you🙏😔❤ sweets dreams Te amo"
0,,,,,"@TheMattEspinosa I can't sleep, help me :("
0,,,,,"@TheNiftyGamerHD yes,bravo and komapny are not good,I tried them and lost games,Kompany is too slow and bravo can't dive :("
0,,,,,"@TheReMARCable between being on rain teams or part of a weird perish lock team, he's on my list. :("
0,,,,,"@TheRealMC30 oh that's not it, they're just in super high demand and sell out in minutes :("
0,,,,,"@ThiKuBC Adu was insane that whole tournament, which makes the rest of the story of his career even more sad :("
0,,,,,"@TravisWizard Mtg used to be soo interesting back in the day, actual vilians, heros etc Really! Now all we have is NERDS playing :(  Boring"
0,,,,,"@Twitterrific hi, i have a quedtion, the “glace view” in applewatch desapear? only view “activity” in my watch :("
0,,,,,"@VanguardsTV @GCDTV_ @holinka @Vellidox :( sorry he left, was only funny for us watching but I know that was really shitty"
0,,,,,"@VapianoUK @MDOG_Manchester I say that as a meat eating son of a beef farmer, with a Vegan partner. I just want a meal we'll both enjoy :-("
0,,,,,"@WCPO talked with a Hamilton county dispatcher after reporting two accidents, she said they've gotten 1,000's of reports of accidents! :("
0,,,,,"@WendyWings In all the years past too? Aw, sorry :("
0,,,,,"@WlLLing same here. I keep getting bored, I quit for a few months, then I end up going back :( it's so bad"
0,,,,,"@Wm_Sadler @BAKKOOONN For a second I got excited and thought there were pretzel-shaped dogs, like ""wiener dogs"" :("
0,,,,,"@WrestleCircus @PentagonJunior @EthanCarterTNA fuck i wish i could see this, no way is this going to air anywhere :("
0,,,,,"@XceREALapser well, my parents and a couple of good friends, husband and I are separated..son doesn't want to see me..:(.. it's hard"
0,,,,,"@YsabelwithaWhyy no :( but they have lunch money, candyman, stole the show, wisp, smokin whistles"
0,,,,,"@YuleBall2016Still can't decide my outfit for #TwitterYuleBall2016 tonight :( Can you help me choose? 1, 2, 3 or 4? https://t.co/JwfUkrCtHq"
0,,,,,"@YulissaJuarez1 aww sadness, why? :("
0,,,,,"@ZiggyNJ well I'm sure the salmon is fresher up there, but I doubt we can meet up anytime soon. :("
0,,,,,"@_Mansoor_Ali @AseefaBZ bigger irony is out of 5,4 positions r filled up by right wing parties :("
0,,,,,"@_keerynnnn :( omg what are you talking about they are so funny Ker, if I make one you'll be the first to know &amp; you will love it ;)"
0,,,,,"@achieveaddicts It is a shame, all gone and no one said thanks under the tweets. :("
0,,,,,"@adrieldelathor next time nalang :( okay lang, u will be in our drunk prayers"
0,,,,,"@aimmyarrowshigh not yet, no! :("
0,,,,,"@aininsfea my deepest condolences to you and family :( Stay strong ainin, i love you ❤️"
0,,,,,"@ajgotdaweight I ain't know how else to spell just the AJ part, damn. :("
0,,,,,"@amyyylund Oh! I'm so sorry. :( It wasn't my fault, so now I'm not a bad santa, but won't get your gift. Thank you! Am sure it was awesome."
0,,,,,"@apwriter remarkably so... ""unfuckingreal"" = every horrific feeling we all have at any given time anymore..  :("
0,,,,,"@arakkoaoutcast also, i can't see the general prototype style actually being as popular. :( the current style is popular b/c it sticks out--"
0,,,,,"@ariort57 I wanted to try microdermabrasion! And I exfoliate, but not as often as I should. My acne scars have become more visable :("
0,,,,,"@avilesvero08 @RaudaAshley fr ""pick ur head up ur crowns falling "":("
0,,,,,"@beejamas oh no, thats right :( although im sure its not too hard to tell apart in a bio?"
0,,,,,"@benedmunds It's 6am in the UK. Time for hangovers, not for being drunk. :("
0,,,,,"@birbblurg sorry, I know I've fallen into the silent observer trap right now. :("
0,,,,,"@blrobins2 Xmas one. I've no idea what they will do. Never been to one, but my anxiety at the thought of going alone.. Too much :("
0,,,,,"@bluebird350 OK sorry, looks like its gone :(   Here is the latest edition https://t.co/ZYbJpuj5Ct"
0,,,,,"@butterscorch16 Oh my God :((( Papa Jesus, my condolences :(( My prayers are with you and our family. :(( Hugsss"
0,,,,,"@butterscorch16 Oh my God :((( Papa Jesus, my condolences :(( My prayers are with you and your family. :(( Hugsss"
0,,,,,"@ccllarryy huhuhu thank you so much bb, needed this rn ❤ :("
0,,,,,"@chelsie_j19 i had an adrenaline rush, idk if im going to go anymore :( :( :( :( :( :( :("
0,,,,,"@choconini_ you have work hard :( just remember you didn't deserve the hate, never take it to your heart! People.. are just ugly like that"
0,,,,,"@cjcheesecake Oh dear,that couldn't have been good :-( xxxx"
0,,,,,"@clayaiken Missd this,cant see it :( But can imagine.The notorious Oh Holy Night shld b renamed Oh Hang on Tight - for Brave who attempt it"
0,,,,,"@cmanesh_ Fuck, that sucks. :("
0,,,,,"@coachellawes hii, i used to give song to someone but it never works bc we don't have the same country store :("
0,,,,,"@coneyzz dude, I'm sorry that happened. That sucks so much. :("
0,,,,,"@damnedpoliwag yeah. shamingly so! even manipulating verses, tradition nd historic events to justify corruption nd oppression :("
0,,,,,"@daphnemntmyr Ohmygosh... Errm, i cant go :( Please send my regards to their team!!"
0,,,,,"@dkygsu I want to eat indomie so bad, but my mom won't let me :( //"
0,,,,,"@dscotttt Unfortunately, no. Sounds like ISP is trying to get things clear enough for salt trucks to get through. :("
0,,,,,"@echofox_chicken i'm a lightweight clem, cut me some slack, i downed 3 drinks and was done for :("
0,,,,,"@elliotjayoneill ahh fuck sorry dude, literally just sold it :( good luck tho!"
0,,,,,"@farhanafarihin thank u sealooo, nt instastory selalu pls. I need my happy pill :("
0,,,,,"@fatima_zoya26 @NickIndia @aliaa08 @Varun_dvn I thought, It'll telecast on Nickelodeon only.  That channel is not available here :("
0,,,,,"@fazzyfaz_ id say like a 5/10.. it was good and bad.. don't know how to describe it, but it was sad :("
0,,,,,"@fonziegomez thankyou so much for today. I love you so much and I already miss you. :( ,, you mean the world to me.… https://t.co/lzF9UtZBsq"
0,,,,,"@gabyu27 lameee, idk why twitter does that to my videos :("
0,,,,,"@garzilla98 i packed them, i just left the bag there :((("
0,,,,,"@grisiasuns oh man, i hope you figure out what's wrong soon/it works soon! Irdk why its doing that :(("
0,,,,,"@growtopiagame I donated 205,021 rarity in Stuff-4-Toys Box but didn't get my second prize. Is this a glitch? /cry… https://t.co/tXa9pxMdXy"
0,,,,,"@halloweenhead @Jedizaugg @1tobeamup No, but the best tweets still get deleted :("
0,,,,,"@hijinksensue oh no, not the cone of shame :("
0,,,,,"@houseofmalfoys i'm classmates with people older than me, professionals even. they're unit earners :("
0,,,,,"@ievahye no, it was korean armys :( we brazilian did got hurt together, and it has been a little time since that happened"
0,,,,,"@ilxr15 thanks "" I'm lost :("
0,,,,,"@improperqueen ahhh, so close and yet so far :-(!! Will you be there for work?"
0,,,,,"@intanannisha081 asdfghjkl sedap wei lagu ni :( ebxjdndkdn fxxk it pun, girlfriend pun haish"
0,,,,,"@jacqueeeac did y'all go to her baby shower ? Lmao , I am going for sure for sure :("
0,,,,,"@jcallyer is the kitty ok? they dont mean to be stupid, they just are :("
0,,,,,"@jellysshi but but, , , : ( how about you borrow something else?"
0,,,,,"@jeonbtes then, who will teach you? :("
0,,,,,"@jesserutherford Jesse, stop being like this. It's so hard to watch. You're supposed to love yourself :( Can we make it better for you?"
0,,,,,"@jeyneneng @BTS_twt yes that is why im still attached to it till now :((( aww that is so sweet jeyn, thank you much!"
0,,,,,"@joeymcgirr The Magic Kingdom train is pretty unreliable and slow, so walking is possible necessity :("
0,,,,,"@johnd0p3 Believe me I tried my best to enjoy it. And there were some great moments. Overshadowed by my frustrations though, which sucks :-("
0,,,,,"@johnroqueroad baka nga. Sad lang talaga kasi this was supposed to be a fun event for everyone, including the staff. :("
0,,,,,"@junhohohong ok :-( i'll yell ""susan i love you"" at the top of my lungs"
0,,,,,"@jyotxt i did, but they don't go away. :("
0,,,,,"@kendalryan_ THANK YOU!!! I miss you so much too, hang outs soon :(💕"
0,,,,,"@kimlixus they are so bad rite, i mean HS must feel so stressful toward Siwan, the person that he is really close to :("
0,,,,,"@lando64000 Can i get unban?, since it was cause the Trade Resort :("
0,,,,,"@lando64000 LANDO!!! &gt;:( You know that laywer in the chirstmas event? Yeah, see u in court for banning my alt for hacking.. sowy lel"
0,,,,,"@lizziethat Im going but till Tuesday, I wish this weekend but sadly no :("
0,,,,,"@lyssdoe I want to I keep telling my boyfriend that I do, it's just tight on money rn cause I didn't have work for a month! :-("
0,,,,,"@madeintyo Declined me twice on snapchat call :( but I know he a busy Man, much love my dawg, i see you working, your the best man"
0,,,,,"@marcbernardin maybe don't spoil it for those who haven't seen it yet either, by linking the spoiler :( I was doing so well avoiding stuff"
0,,,,,"@marla_grubb Marla, why does your face look different?  Why do you look grown up?  :(((((((((((((((((((((((((((((((((((((((((((((((((((((((("
0,,,,,"@mckenzieofspace @like_perennials @Sailboat_Sparv sorry, we'll try to stop horsing around :("
0,,,,,"@melayshaboyd i feel this, i've spent over $600 :(("
0,,,,,"@mim_djo Yes, I edited my article at the beginning: https://t.co/R8Q4hbkPlN ... thought you knew that :-("
0,,,,,"@mircifer like me and the angel who knows not his power, you are doomed to a cycle of winky blinky flirty cutie poos who hurt you :("
0,,,,,"@mugichaotousan the original, the white chocolate, the caramels AND THE COCONUT ONE :("
0,,,,,"@naricat @yousain @Beardmonger @ZachKoromaru @squick4n @skrefetz 5th place fuck, im worse than the jets :("
0,,,,,"@nbcdays #TheInsideScoopWithBabyEJOLE ""BUON NATALE"" TO MY NONNO IN HEAVEN! #ILOVEMYNONNO #DONTMESSWITHBABYEJOLE SALEM REJECTS! #DAYS ]:("
0,,,,,"@neiljohnpat yes, but what does she have to offer the others? :( even Kala came through with her last minute molotov."
0,,,,,"@nickyycolee @savannahconol Yeah you're pics are da bomb, but you left me :("
0,,,,,"@ninazeniks lock box, junk drawer, filing cabinet, in old purse with old wallet? never had a passport so i don't know, sorry :("
0,,,,,"@notDaisy_osu I hope you feel better, please sleep :("
0,,,,,"@nsfwmika im not okay , mi :("
0,,,,,"@oIdflesh I'm a disappointment, I know. :("
0,,,,,"@occupied_burns Via tweet, no doubt... :("
0,,,,,"@officialpes I played, got opponent from Online Divisions. me Nigeria; no real players :( - opponent Real Madrid. Match was LAGGY, no fun."
0,,,,,"@ohgoditsranor if I look at their face first, I wont want to eat them :("
0,,,,,"@pandamancan37 Yikes - not good to see :( Can you send us a DM w/ your #, full name and DOB so we can take a look at this one for you? Vicky"
0,,,,,"@pauljac3_ no, I suck :( do you rap?"
0,,,,,"@peartreediaries oh yes, countless manis destroyed while marinating fish for rawa fry :("
0,,,,,"@polalaa_ i couldn't :( went home here at calamba yesterday, mommy was at work. had to leave her with mah ate"
0,,,,,"@realtonytiger I keep asking about your cinnamon Frosted Flakes but the store manager knows nothing, or he's keeping it a secret. :("
0,,,,,"@rebeIIione ah.. how sad. they aren't interested in you, Jasper. :("
0,,,,,"@ronlianatics Instead of hopia, I'm hoping that they'll give us chicharon :("
0,,,,,"@saintwalker98 Nope, no Cartoon Network. :-("
0,,,,,"@sarah_belyea mine are chronic, not tied to the weather :("
0,,,,,"@saraterror I've also been MIA from Twitter for over a year so thank you for sharing this, I had no idea. :("
0,,,,,"@scottsouthman Sorry Scott, didn't realise it was actually a domestic situation you were dealing with! :("
0,,,,,"@scpkidd unfortunately it can also mean ""multi-animator project"", which is big in the YouTube animation community :("
0,,,,,"@scumbagalysssa I'm crying too tbh :( I didn't expect to win but I thought you would be one of the winners , your pics were so good"
0,,,,,"@shachi1511 I know, right :( :("
0,,,,,"@shaderuston I'm in SLO for the weekend and I would watch it with you with wine, but grandparents would be sad I'm not hanging with them :("
0,,,,,"@shehatekamo pls don't get m hot Cheetos, I actually hate them so much :("
0,,,,,"@shnmcheunice_ ""actions are nothing without words.""  :("
0,,,,,"@sseulf She's not, sorry :("
0,,,,,"@starcommando26 bye for now,  not forever :( https://t.co/I8uh4UcFk0"
0,,,,,"@stevenfine_ofc laying in bed, sick af :("
0,,,,,"@suhani84 three :( but assuming 2017 is going to be a horror movie IRL, I'll have plenty of time to catch up with you. @vulture"
0,,,,,"@surcacirvive off her kids at school if i wanted to meet her at her place and I said ""I just got to school :("" and she said"
0,,,,,"@susanna_hdsn I would so be down, but I'll be gone for a week :("
0,,,,,"@sweeetheartati omg, thank you Tati! 💖 miss and love you too! :-("
0,,,,,"@tacobell so much bummer, finally got to run for the border and most of my cool ranch tacos were devoid of seasoning and tasted burnt :("
0,,,,,"@thehill Sorry #HillaryClinton, looks like handcuffs for you... :(( https://t.co/SWE7JdnLUc"
0,,,,,"@themaine hi, i love you so much, come to Brazil :("
0,,,,,"@therealgoog this time, lyor is a wrong apostrophe in that tweet nooooooo :("
0,,,,,"@tonyrichnoir all i know is ""baby"" :("
0,,,,,"@tradingdmsaf no thank you, I'm sorry :("
0,,,,,"@united: I did but with little time to spare, and the flight was delayed (with us in plane) for two hours. :("
0,,,,,"@univoftruth We did I Can't Drive 55, Why Can't This Be Love. I know, lame. But we were a mid-80's hard rock/rock/pop band. Lots of U2. :("
0,,,,,"@vidme To be fair, CyberViking did  and was rejected :( #sadviking"
0,,,,,"@whatsonANTV @siddnigam_off wanna look your performance sidd , but it's so impossible ... :("
0,,,,,"@wiccxa aw, darn :( you do that, and yeah get some rest i'll be here!"
0,,,,,"@windnflowers @josseline_rod I would love to DUDE, but I haven't seen my sister in six months :("
0,,,,,"@wonhoism_ MADRE SAID JUST HER, MY SISTER, AND I :-( SORRY"
0,,,,,"@xoxoreighnaa I'm tryinggggg, you're just so far :("
0,,,,,"@yurakimchi Which is kind of rude... At least when you're in tl you can say stuff like, ""Sorry your mention got buried by the others"" :("
0,,,,,"@zonknuckle Oh man. :( Sorry to hear that. Wind is flucken scary, so I don't blame you at all."
0,,,,,"A british man, promised to masuk islam once he got back to melaka. In the 70s. No news :("
0,,,,,"Aha! It's becoming more clear why my Drs don't want me to continue this, and my puzzlement at their refusal, despit… https://t.co/MP4Ro5L8kL"
0,,,,,"Alden, please stay in Team Brgy. :(Bulaga, you people, let him stay in Team Brgy :(#ALDUBBinyag"
0,,,,,"All the torrent and illegal streaming sites have been shut down. Oh, I've been wanting to finish the series I've been watching. :-("
0,,,,,"All these foodsss served at yr living room, but im not home :') i want my kuih koci kepochi badly :((( https://t.co/vFts1vmwRG"
0,,,,,"Amanda, sehun updated his ig :( where are you? Are you holding his hands? 😢 ㅠㅠㅠ @sehunftpcy https://t.co/OzfLMVwCz9"
0,,,,,"And ""Thank You"" Ms. @NancySinatra for recognizing &amp; tweeting this FACTUAL information.  Yes, OUR @POTUS will DEFINI… https://t.co/aO9nrzzWt9"
0,,,,,"Another hour! It's December 17, 2016 at 04:00AM i can't see my ""luke hemmings follows you"" :( do something about it!"
0,,,,,"Another hour! It's December 17, 2016 at 04:00AM i see luke hemmings following everyone but me :( i want his follow so bad"
0,,,,,"Another hour! It's December 17, 2016 at 04:00AM i'm trying luke hemmings follow since ever and I feel like giving up :("
0,,,,,"Another hour! It's December 17, 2016 at 04:00AM luke hemmings why is it so hard to follow me :("
0,,,,,"Another hour! It's December 17, 2016 at 05:00AM i can't see my ""luke hemmings follows you"" :( do something about it!"
0,,,,,"Another hour! It's December 17, 2016 at 05:00AM i see luke hemmings following everyone but me :( i want his follow so bad"
0,,,,,"Another hour! It's December 17, 2016 at 05:00AM i'm trying luke hemmings follow since ever and I feel like giving up :("
0,,,,,"Another hour! It's December 17, 2016 at 05:00AM luke hemmings why is it so hard to follow me :("
0,,,,,"Another hour! It's December 17, 2016 at 05:00AM whenever i think of the fact that luke hemmings doesn't follow me it makes me want to cry :("
0,,,,,"As a matter of fact the ASL ""U"" is the U for Umoja and I'm about sick with myself :("
0,,,,,"BUT I DON'T, I DON'T KNOW WHAT TO DO....:("
0,,,,,"Before taxes I made almost $1,000 but i really got only $700 :("
0,,,,,"Boo, you're so cute but you always leave me on open :("
0,,,,,"Booty ass, crusty ass, android in the face lookin ass emojis :( The fuck is this 🌚🙈👹☄️🤥🤢🔫@Apple stop switching up :("
0,,,,,"Call the All Bright team, I’m withering... :( Moisture 5.5 % (08:05)"
